StockID,StockName,Exchange,Category_code,Category,Reference,ShareCapital,Total_Shares,MarketCapital,Chairman,DayTrade
7713,威力德生醫,OES,22,生技醫療,74.38,416000000.0,41600.0,3120000000.0,周國忠,No
7714,創泓科技,OES,36,數位雲端,138.99,162000000.0,16200.0,2270000000.0,黃健寧,No
7715,裕山,OES,35,綠能環保,62.41,290000000.0,29000.0,1810000000.0,劉原宏,No
7716,昱臺國際,OES,15,航運,33.11,200000000.0,20000.0,636000000.0,劉枋,No
7718,友鋮,OES,10,鋼鐵工業,50.67,409000000.0,40900.0,2070000000.0,張宏誠,No
7719,碳基,OES,20,其他,39.12,150000000.0,15000.0,590000000.0,林振義,No
7721,微程式,OES,36,數位雲端,72.97,451000000.0,45100.0,3270000000.0,吳騰彥,No
7722,LINEPAY,OES,36,數位雲端,565.28,600000000.0,60000.0,34000000000.0,丁雄注,No
7723,築間,OES,16,觀光餐旅,121.88,458000000.0,45800.0,5590000000.0,林楷傑,No
7725,列特博,OES,22,生技醫療,26.92,483000000.0,48300.0,1290000000.0,戴子煌,No
7726,暄達,OES,22,生技醫療,57.4,203000000.0,20300.0,1140000000.0,鄭瑋勳,No
7728,光焱科技,OES,31,其他電子業,289.14,123000000.0,12300.0,3690000000.0,柯歷亞,No
7729,仲恩生醫,OES,22,生技醫療,30.3,558000000.0,55800.0,1730000000.0,王玲美,No
7730,暉盛,OES,24,半導體業,108.95,289000000.0,28900.0,3190000000.0,宋俊毅,No
7731,火星生技*,OES,02,食品工業,17.39,125000000.0,249000.0,4370000000.0,林玉龍,No
7732,金興精密,OES,05,電機機械,44.27,600000000.0,60000.0,2660000000.0,施春景,No
7734,印能科技,OES,24,半導體業,1514.24,201000000.0,20100.0,30300000000.0,洪誌宏,No
7736,虎山,OES,05,電機機械,104.72,688000000.0,68800.0,7360000000.0,陳映志,No
7743,金利食安,OES,02,食品工業,56.3,334000000.0,33400.0,1880000000.0,廖日興,No
8011,台通,TSE,27,通訊網路業,21.7,1710000000.0,170900.0,3770000000.0,李慶煌,Yes
8016,矽創,TSE,24,半導體業,266.5,1200000000.0,120100.0,32200000000.0,毛穎文,Yes
8021,尖點,TSE,31,其他電子業,30.15,1420000000.0,142200.0,4310000000.0,林序庭,Yes
8024,佑華,OTC,24,半導體業,19.1,452000000.0,45200.0,863000000.0,林振興,Yes
8027,鈦昇,OTC,05,電機機械,92.9,986000000.0,102300.0,9620000000.0,王明慶,Yes
8028,昇陽半導體,TSE,24,半導體業,52.5,1730000000.0,172600.0,9240000000.0,蔡幸川,Yes
8032,光菱,OTC,29,電子通路業,28.85,518000000.0,51800.0,1490000000.0,廖順榮,Yes
8033,雷虎,TSE,20,其他,79.4,1430000000.0,142600.0,11000000000.0,陳冠如,No
8034,榮群,OTC,27,通訊網路業,23.85,629000000.0,62900.0,1500000000.0,王慶橖,Yes
8038,長園科,OTC,28,電子零組件,28.85,629000000.0,62900.0,1810000000.0,張李琇玉,No
8039,台虹,TSE,28,電子零組件,51.4,2090000000.0,209100.0,10900000000.0,孫達汶,Yes
8040,九暘,OTC,24,半導體業,71.4,689000000.0,68900.0,4900000000.0,羅瑞祥,No
8041,東元精電,OES,05,電機機械,33.61,172000000.0,17200.0,576000000.0,林勝泉,No
8042,金山電,OTC,28,電子零組件,35.55,1290000000.0,129500.0,4610000000.0,江士勳,Yes
8043,蜜望實,OTC,28,電子零組件,24.9,799000000.0,79900.0,1980000000.0,林訓民,Yes
8044,網家,OTC,36,數位雲端,33.35,1440000000.0,144000.0,4760000000.0,詹宏志,Yes
8045,達運光電,OES,27,通訊網路業,127.28,815000000.0,81500.0,10400000000.0,陳碧霜,No
8046,南電,TSE,28,電子零組件,191.0,6460000000.0,646200.0,125000000000.0,吳嘉昭,Yes
8047,星雲,OTC,31,其他電子業,15.0,417000000.0,41700.0,623000000.0,賴金森,Yes
8048,德勝,OTC,27,通訊網路業,66.2,561000000.0,56100.0,3650000000.0,林坤銘,Yes
8049,晶采,OTC,26,光電業,39.65,1180000000.0,118300.0,4680000000.0,蘇漢傑,Yes
8050,廣積,OTC,25,電腦及週邊設備業,83.3,2060000000.0,206100.0,17200000000.0,林秋旭,Yes
8054,安國,OTC,24,半導體業,155.5,979000000.0,97900.0,15200000000.0,羅森洲,Yes
8059,凱碩,OTC,27,通訊網路業,24.2,1930000000.0,192600.0,4730000000.0,章瑛,Yes
8064,東捷,OTC,26,光電業,30.1,1650000000.0,164800.0,4940000000.0,嚴瑞雄,Yes
8066,來思達,OTC,38,居家生活,30.5,296000000.0,29600.0,901000000.0,謝采琁,Yes
8067,志旭,OTC,29,電子通路業,16.95,207000000.0,20700.0,341000000.0,陳昱志,No
8068,全達,OTC,29,電子通路業,35.3,808000000.0,80800.0,2800000000.0,凃俊榮,Yes
8069,元太,OTC,26,光電業,217.0,11400000000.0,1144000.0,240900000000.0,李政昊,Yes
8070,長華*,TSE,29,電子通路業,49.3,689000000.0,689400.0,32500000000.0,洪全成,Yes
8071,能率網通,OTC,28,電子零組件,16.0,519000000.0,51900.0,913000000.0,胡湘麒,Yes
8072,陞泰,TSE,29,電子通路業,27.0,800000000.0,80000.0,2170000000.0,陳世忠,Yes
8074,鉅橡,OTC,28,電子零組件,22.45,810000000.0,81000.0,1850000000.0,莊煌星,Yes
8076,伍豐,OTC,25,電腦及週邊設備業,29.9,3010000000.0,301500.0,9030000000.0,徐明哲,Yes
8077,洛碁,OTC,16,觀光餐旅,60.4,219000000.0,21900.0,1330000000.0,謝憲治,No
8080,印鉐,OTC,14,建材營造,17.0,232000000.0,23200.0,391000000.0,謝永俊,No
8081,致新,TSE,24,半導體業,292.0,862000000.0,86200.0,25700000000.0,吳錦川,Yes
8083,瑞穎,OTC,05,電機機械,186.0,351000000.0,35100.0,6530000000.0,陳柏峰,Yes
8084,巨虹,OTC,29,電子通路業,76.5,695000000.0,69500.0,5550000000.0,鄭月卿,Yes
8085,福華,OTC,31,其他電子業,66.4,1400000000.0,140000.0,9240000000.0,洪奇昌,Yes
8086,宏捷科,OTC,24,半導體業,128.5,1970000000.0,196500.0,25500000000.0,祁幼銘,Yes
8087,華鎂鑫,OTC,35,綠能環保,57.4,390000000.0,39000.0,2220000000.0,林麗珍,No
8088,品安,OTC,24,半導體業,44.55,609000000.0,60900.0,2710000000.0,謝吳沛,Yes
8089,康全電訊,OTC,27,通訊網路業,86.0,587000000.0,58700.0,5340000000.0,任冠生,Yes
8091,翔名,OTC,28,電子零組件,121.0,480000000.0,48000.0,5830000000.0,吳宗豐,Yes
8092,建暐,OTC,31,其他電子業,24.7,518000000.0,51800.0,1270000000.0,李聰林,Yes
8093,保銳,OTC,28,電子零組件,18.0,449000000.0,44900.0,798000000.0,蘇彥文,No
8096,擎亞,OTC,29,電子通路業,37.0,1490000000.0,149300.0,5530000000.0,李熙俊,Yes
8097,常珵,OTC,27,通訊網路業,66.0,681000000.0,68100.0,4570000000.0,林銜錄,Yes
8098,慶康科技,OES,24,半導體業,196.0,98000000.0,9800.0,1960000000.0,杜家慶,No
8099,大世科,OTC,30,資訊服務業,66.9,886000000.0,88600.0,5950000000.0,沈柏延,Yes
8101,華冠,TSE,27,通訊網路業,3.27,728000000.0,72800.0,241000000.0,李森田,No
8102,傑霖科技,OES,24,半導體業,85.86,214000000.0,21400.0,1820000000.0,梁春林,No
8103,瀚荃,TSE,28,電子零組件,45.5,798000000.0,82000.0,3720000000.0,楊超群,Yes
8104,錸寶,TSE,26,光電業,33.4,747000000.0,74700.0,2740000000.0,葉垂景,Yes
8105,凌巨,TSE,26,光電業,12.9,4420000000.0,441500.0,5740000000.0,田村隆幸,Yes
8107,大億金茂,OTC,05,電機機械,17.2,750000000.0,75000.0,1290000000.0,吳俊億,Yes
8109,博大,OTC,28,電子零組件,97.2,822000000.0,82200.0,8070000000.0,廖本崇,Yes
8110,華東,TSE,24,半導體業,18.85,5180000000.0,517700.0,9810000000.0,焦佑衡,Yes
8111,立碁,OTC,26,光電業,24.0,1090000000.0,109100.0,2690000000.0,童義興,Yes
8112,至上,TSE,29,電子通路業,82.7,5440000000.0,520100.0,44000000000.0,葛均,Yes
8112A,至上甲特,TSE,29,電子通路業,43.2,,30000.0,1300000000.0,,No
8114,振樺電,TSE,25,電腦及週邊設備業,121.0,1070000000.0,75500.0,9480000000.0,鄭傑文,Yes
8119,公信,OES,25,電腦及週邊設備業,13.38,637000000.0,63700.0,856000000.0,宣明智,No
8121,越峰,OTC,28,電子零組件,37.2,2130000000.0,213000.0,7810000000.0,吳亦圭,No
8131,福懋科,TSE,24,半導體業,38.3,4420000000.0,442200.0,17000000000.0,李培瑛,Yes
8147,正淩,OTC,28,電子零組件,104.5,336000000.0,36000.0,3780000000.0,徐季麟,Yes
8150,南茂,TSE,24,半導體業,43.45,7270000000.0,727200.0,31700000000.0,鄭世杰,Yes
8155,博智,OTC,28,電子零組件,151.5,510000000.0,51200.0,7730000000.0,張永青,Yes
8162,微矽電子-創,TSE,24,半導體業,38.35,687000000.0,68700.0,2710000000.0,張秉堂,No
8163,達方,TSE,25,電腦及週邊設備業,66.8,2800000000.0,280000.0,18800000000.0,蘇開建,Yes
8171,天宇,OTC,35,綠能環保,37.75,773000000.0,77500.0,2900000000.0,吳祖璋,Yes
8176,智捷,OTC,27,通訊網路業,13.9,717000000.0,71700.0,997000000.0,凡恩科技股份有限公司,No
8182,加高,OTC,28,電子零組件,36.15,1070000000.0,107000.0,3850000000.0,楊瑞陽,Yes
8183,精星,OTC,31,其他電子業,42.55,1210000000.0,121300.0,5100000000.0,焦佑衡,Yes
8201,無敵,TSE,31,其他電子業,17.95,624000000.0,62400.0,1120000000.0,楊人捷,No
8210,勤誠,TSE,25,電腦及週邊設備業,297.5,1210000000.0,120600.0,35300000000.0,陳美琪,Yes
8213,志超,TSE,28,電子零組件,39.2,2710000000.0,271200.0,10600000000.0,徐正民,Yes
8215,明基材,TSE,26,光電業,32.45,3210000000.0,320700.0,10500000000.0,陳建志,Yes
8222,寶一,TSE,05,電機機械,45.75,686000000.0,68600.0,3100000000.0,曾國浩,Yes
8227,巨有科技,OTC,24,半導體業,217.0,373000000.0,37300.0,8460000000.0,賴志賢,Yes
8234,新漢,OTC,25,電腦及週邊設備業,51.8,1410000000.0,141200.0,7130000000.0,林茂昌,Yes
8240,華宏,OTC,26,光電業,36.5,1000000000.0,100000.0,3660000000.0,張尊賢,Yes
8249,菱光,TSE,28,電子零組件,29.5,1490000000.0,149100.0,4400000000.0,黃育仁,Yes
8255,朋程,OTC,05,電機機械,186.5,1010000000.0,101400.0,18900000000.0,姚宕梁,Yes
8261,富鼎,TSE,24,半導體業,82.7,1180000000.0,117900.0,9820000000.0,陳泰銘,Yes
8271,宇瞻,TSE,24,半導體業,64.4,1290000000.0,128700.0,8260000000.0,陳益世,Yes
8272,全景軟體,OES,30,資訊服務業,89.99,172000000.0,17200.0,1520000000.0,楊瑞明,No
8277,商丞,OTC,24,半導體業,12.45,916000000.0,91600.0,1130000000.0,程慶中,No
8279,生展,OTC,22,生技醫療,153.0,271000000.0,27100.0,4120000000.0,陳威仁,No
8284,三竹,OTC,30,資訊服務業,66.6,463000000.0,46300.0,3040000000.0,邱宏哲,Yes
8289,泰藝,OTC,28,電子零組件,32.55,683000000.0,68300.0,2210000000.0,宋勝泰,Yes
8291,尚茂,OTC,28,電子零組件,5.89,473000000.0,47300.0,270000000.0,佐佐木Beji,No
8298,威睿,OES,30,資訊服務業,23.31,256000000.0,25600.0,610000000.0,繆德澤,No
8299,群聯,OTC,24,半導體業,588.0,2050000000.0,204800.0,120600000000.0,顏暐駩,Yes
8329,台視,OES,32,文化創意業,8.55,2810000000.0,280600.0,2300000000.0,黃崧,No
8341,日友,TSE,35,綠能環保,96.2,1300000000.0,130000.0,12700000000.0,張芳正,Yes
8342,益張,OTC,20,其他,75.4,335000000.0,33500.0,2490000000.0,恆聚投資股份有限公司,Yes
8349,恒耀,OTC,10,鋼鐵工業,73.2,1610000000.0,151900.0,10900000000.0,吳榮彬,Yes
8349A,恒耀甲特,OTC,10,鋼鐵工業,43.75,,10000.0,439000000.0,,No
8354,冠好,OTC,20,其他,16.2,785000000.0,78500.0,1270000000.0,楊淇筠,Yes
8358,金居,OTC,28,電子零組件,69.0,2530000000.0,252600.0,17700000000.0,宋恭源,Yes
8359,錢櫃,OES,16,觀光餐旅,100.39,1360000000.0,136500.0,13800000000.0,練台生,No
8367,建新國際,TSE,15,航運,47.65,877000000.0,87700.0,4330000000.0,陳彥銘,Yes
8374,羅昇,TSE,05,電機機械,30.4,1120000000.0,112300.0,3420000000.0,曾文興,Yes
8383,千附,OTC,31,其他電子業,40.6,1140000000.0,113800.0,4650000000.0,張瓊如,Yes
8390,金益鼎,OTC,35,綠能環保,57.1,961000000.0,96100.0,5640000000.0,莊清旗,Yes
8401,白紗科,OTC,20,其他,27.3,600000000.0,60000.0,1630000000.0,林衍束,Yes
8403,盛弘,OTC,22,生技醫療,31.9,1260000000.0,126000.0,4030000000.0,楊弘仁,Yes
8404,百和興業-KY,TSE,20,其他,21.3,4000000000.0,399900.0,8420000000.0,鄭國火因,Yes
8409,商之器,OTC,22,生技醫療,21.5,320000000.0,32000.0,693000000.0,盤龍,No
8410,森田,OTC,25,電腦及週邊設備業,76.5,366000000.0,36600.0,2800000000.0,黃樟山,Yes
8411,福貞-KY,TSE,20,其他,13.9,2180000000.0,218400.0,3050000000.0,李榮福,Yes
8415,大國鋼,OTC,10,鋼鐵工業,34.95,10300000000.0,1032000.0,36000000000.0,謝麗雲,Yes
8416,實威,OTC,30,資訊服務業,151.0,282000000.0,28200.0,4260000000.0,李建興,No
8420,明揚,OTC,37,運動休閒,43.6,552000000.0,55200.0,2410000000.0,鄭錫潛,No
8421,旭源,OTC,20,其他,13.45,548000000.0,54800.0,743000000.0,黃南源,Yes
8422,可寧衛,TSE,35,綠能環保,188.0,1090000000.0,109200.0,20600000000.0,楊慶祥,Yes
8423,保綠-KY,OTC,35,綠能環保,21.4,386000000.0,38600.0,837000000.0,陳東興,Yes
8424,惠普,OTC,14,建材營造,71.2,361000000.0,36100.0,2580000000.0,張世宗,Yes
8426,紅木-KY,OTC,20,其他,54.8,502000000.0,50200.0,2730000000.0,蘇聰明,Yes
8429,金麗-KY,TSE,18,貿易百貨,10.2,1860000000.0,185700.0,1900000000.0,庄春龍,Yes
8431,匯鑽科,OTC,31,其他電子業,56.4,444000000.0,44400.0,2580000000.0,李素白,Yes
8432,東生華,OTC,22,生技醫療,65.2,384000000.0,38400.0,2530000000.0,林全,Yes
8433,弘帆,OTC,38,居家生活,100.5,532000000.0,53800.0,5400000000.0,朱鵬飛,Yes
8435,鉅邁,OTC,20,其他,71.9,317000000.0,31700.0,2260000000.0,林樂萍,Yes
8436,大江,OTC,22,生技醫療,153.5,1180000000.0,118300.0,18200000000.0,林詠翔,Yes
8437,大地-KY,OTC,20,其他,30.5,479000000.0,47900.0,1470000000.0,程釱坤,Yes
8438,昶昕,TSE,35,綠能環保,34.3,699000000.0,69900.0,2590000000.0,陳國金,Yes
8440,綠電,OTC,35,綠能環保,41.55,380000000.0,38000.0,1610000000.0,洪敏昌,OnlyBuy
8442,威宏-KY,TSE,20,其他,120.5,669000000.0,65700.0,7850000000.0,洪永裕,Yes
8443,阿瘦,TSE,18,貿易百貨,12.2,668000000.0,66800.0,818000000.0,羅榮岳,Yes
8444,綠河-KY,OTC,20,其他,32.25,1000000000.0,100500.0,3240000000.0,謝榮輝,Yes
8446,華研,OTC,32,文化創意業,105.0,529000000.0,52900.0,5530000000.0,呂燕清,Yes
8450,霹靂,OTC,32,文化創意業,23.85,513000000.0,51300.0,1220000000.0,黃文章,Yes
8454,富邦媒,TSE,36,數位雲端,415.5,2400000000.0,240300.0,101900000000.0,蔡明忠,Yes
8455,大拓-KY,OTC,31,其他電子業,24.15,252000000.0,25200.0,596000000.0,佐佐木Beji,No
8458,影一,OES,32,文化創意業,19.85,358000000.0,35800.0,717000000.0,周哲毅,No
8462,柏文,TSE,37,運動休閒,127.0,794000000.0,79400.0,10300000000.0,陳尚義,Yes
8463,潤泰材,TSE,20,其他,29.3,1500000000.0,150000.0,4740000000.0,莫惟瀚,Yes
8464,億豐,TSE,38,居家生活,352.0,2930000000.0,293000.0,104300000000.0,粘耿豪,Yes
8466,美吉吉-KY,TSE,20,其他,55.7,661000000.0,66100.0,3700000000.0,陳本源,Yes
8467,波力-KY,TSE,37,運動休閒,177.5,512000000.0,51200.0,9070000000.0,洪芳蘭,Yes
8472,夠麻吉,OTC,36,數位雲端,28.0,177000000.0,17700.0,488000000.0,吳進昌,No
8473,山林水,TSE,35,綠能環保,42.9,1630000000.0,157300.0,6950000000.0,郭淑珍,Yes
8476,台境,TSE,35,綠能環保,57.2,815000000.0,81500.0,4640000000.0,郭人豪,Yes
8477,創業家,OTC,36,數位雲端,17.3,347000000.0,34700.0,611000000.0,李月春,No
8478,東哥遊艇,TSE,37,運動休閒,362.0,889000000.0,88900.0,32500000000.0,闕慶承,Yes
8481,政伸,TSE,20,其他,51.7,666000000.0,66600.0,3500000000.0,洪招儀,Yes
8482,商億-KY,TSE,38,居家生活,61.8,1100000000.0,110400.0,7170000000.0,謝智通,Yes
8487,愛爾達-創,TSE,36,數位雲端,83.0,265000000.0,26500.0,2180000000.0,陳怡君,No
8488,吉源-KY,TSE,20,其他,15.95,735000000.0,73500.0,1210000000.0,林漢清,Yes
8489,三貝德,OTC,20,其他,24.9,364000000.0,36400.0,896000000.0,史勇信,Yes
8499,鼎炫-KY,TSE,31,其他電子業,117.0,415000000.0,41500.0,4900000000.0,傅青炫,Yes
8905,裕國,OTC,20,其他,31.6,1190000000.0,119400.0,3770000000.0,楊育偉,Yes
8906,花王,OTC,20,其他,34.8,440000000.0,44000.0,1590000000.0,謝宗翰,No
8908,欣雄,OTC,23,油電燃氣,55.5,2830000000.0,283500.0,15600000000.0,朱文煌,Yes
8916,光隆,OTC,20,其他,60.1,1510000000.0,150300.0,8990000000.0,詹賀博,Yes
8917,欣泰,OTC,23,油電燃氣,59.0,1630000000.0,162700.0,9600000000.0,莊鴻文,Yes
8921,沈氏,OTC,20,其他,17.8,466000000.0,46600.0,829000000.0,陳正剛,No
8923,時報,OTC,32,文化創意業,20.0,304000000.0,30400.0,606000000.0,趙政岷,Yes
8924,大田,OTC,37,運動休閒,92.5,838000000.0,83800.0,7850000000.0,李孔文,Yes
8926,台汽電,TSE,23,油電燃氣,46.45,7300000000.0,730300.0,33800000000.0,黃順義,Yes
8927,北基,OTC,23,油電燃氣,63.0,3260000000.0,326400.0,20400000000.0,鍾嘉村,Yes
8928,鉅明,OTC,37,運動休閒,34.4,509000000.0,50900.0,1760000000.0,林進能,Yes
8929,富堡,OTC,20,其他,20.0,506000000.0,50600.0,1010000000.0,林煥強,Yes
8930,青鋼,OTC,10,鋼鐵工業,38.6,818000000.0,81800.0,3110000000.0,陳元籐,Yes
8931,大汽電,OTC,23,油電燃氣,52.5,1220000000.0,122300.0,6380000000.0,陳意通,Yes
8932,智通,OTC,20,其他,142.5,796000000.0,79600.0,11500000000.0,鍾富瑋,Yes
8933,愛地雅,OTC,37,運動休閒,10.45,3020000000.0,301700.0,3170000000.0,張元賓,No
8935,邦泰,OTC,20,其他,12.6,1130000000.0,113500.0,1430000000.0,沈茂根,No
8936,國統,OTC,20,其他,84.9,2480000000.0,248100.0,20900000000.0,洪雅滿,Yes
8937,合騏,OTC,20,其他,21.65,725000000.0,72500.0,1550000000.0,謝菁菁,Yes
8938,明安,OTC,37,運動休閒,83.5,1400000000.0,140200.0,11700000000.0,鄭錫潛,Yes
8940,新天地,TSE,16,觀光餐旅,27.55,675000000.0,67500.0,1880000000.0,王玉雲,Yes
8941,關中,OTC,38,居家生活,79.4,304000000.0,30400.0,2400000000.0,洪文照,Yes
8942,森鉅,OTC,20,其他,73.1,1820000000.0,182400.0,13400000000.0,鄭憲得,Yes
8996,高力,TSE,05,電機機械,427.0,894000000.0,89400.0,39100000000.0,吳誌雄,No
9103,美德醫療-DR,TSE,00,ETF,6.95,827000000.0,205500.0,1410000000.0,楊克誠,No
910322,康師傅-DR,TSE,00,ETF,20.0,917000000.0,34600.0,710000000.0,魏宏名,No
9105,泰金寶-DR,TSE,00,ETF,3.67,9380000000.0,1655000.0,6090000000.0,許勝雄,Yes
910861,神州-DR,TSE,00,ETF,6.19,645000000.0,38700.0,244000000.0,郭為,No
9110,越南控-DR,TSE,00,ETF,6.31,38000000.0,54500.0,344000000.0,劉武雄,No
911608,明輝-DR,TSE,00,ETF,3.46,527000000.0,34200.0,121000000.0,林翔寬,No
911622,泰聚亨-DR,TSE,00,ETF,5.05,3710000000.0,30000.0,153000000.0,黃文松,No
911868,同方友友-DR,TSE,00,ETF,1.19,356000000.0,140000.0,172000000.0,高志,No
912000,晨訊科-DR,TSE,00,ETF,2.66,1060000000.0,120000.0,350000000.0,王祖同,Yes
9136,巨騰-DR,TSE,00,ETF,6.23,441000000.0,160000.0,994000000.0,鄭立育,Yes
9802,鈺齊-KY,TSE,37,運動休閒,131.0,1910000000.0,191000.0,24600000000.0,林文智,Yes
9902,台火,TSE,20,其他,15.6,980000000.0,98000.0,1680000000.0,李泰祺,Yes
9904,寶成,TSE,37,運動休閒,38.4,29500000000.0,2947000.0,114800000000.0,詹陸銘,Yes
9905,大華,TSE,20,其他,24.5,3050000000.0,305000.0,7490000000.0,姜明理,Yes
9906,欣巴巴,TSE,14,建材營造,81.9,833000000.0,83300.0,6950000000.0,黃〝火冏〞輝,Yes
9907,統一實,TSE,20,其他,15.1,15800000000.0,1579000.0,24200000000.0,羅智先,Yes
9908,大台北,TSE,23,油電燃氣,32.55,5160000000.0,516400.0,16800000000.0,吳東進,Yes
9910,豐泰,TSE,37,運動休閒,159.0,9870000000.0,987500.0,155500000000.0,王建弘,Yes
9911,櫻花,TSE,38,居家生活,91.8,2210000000.0,221100.0,20900000000.0,張永杰,Yes
9912,偉聯,TSE,25,電腦及週邊設備業,13.55,552000000.0,55200.0,737000000.0,皮華中,No
9914,美利達,TSE,37,運動休閒,241.0,2990000000.0,299000.0,70600000000.0,曾崧柱,Yes
9917,中保科,TSE,20,其他,128.0,4510000000.0,451200.0,58000000000.0,林建涵,Yes
9918,欣天然,TSE,23,油電燃氣,41.95,1810000000.0,180500.0,7620000000.0,陳何家,Yes
9919,康那香,TSE,20,其他,21.8,1950000000.0,195400.0,4260000000.0,戴華銘,Yes
9921,巨大,TSE,37,運動休閒,227.5,3920000000.0,392100.0,86300000000.0,杜(糸秀)珍,Yes
9924,福興,TSE,38,居家生活,56.6,1880000000.0,188500.0,10700000000.0,林瑞章,Yes
9925,新保,TSE,20,其他,41.9,3870000000.0,387500.0,16200000000.0,吳昕東,Yes
9926,新海,TSE,23,油電燃氣,55.2,1800000000.0,179500.0,9980000000.0,暫缺,Yes
9927,泰銘,TSE,20,其他,79.6,1670000000.0,167300.0,13200000000.0,陳豊明,Yes
9928,中視,TSE,20,其他,18.9,607000000.0,60700.0,1260000000.0,胡雪珠,No
9929,秋雨,TSE,20,其他,15.6,1010000000.0,101300.0,1610000000.0,陳慧遊,No
9930,中聯資源,TSE,35,綠能環保,65.9,2490000000.0,248500.0,16800000000.0,林宏達,Yes
9931,欣高,TSE,23,油電燃氣,36.8,1200000000.0,120400.0,4440000000.0,陳建東,Yes
9933,中鼎,TSE,20,其他,47.25,8040000000.0,809200.0,38400000000.0,楊宗興,Yes
9934,成霖,TSE,38,居家生活,19.6,4090000000.0,409500.0,7940000000.0,歐陽玄,Yes
9935,慶豐富,TSE,38,居家生活,24.55,1740000000.0,173800.0,4290000000.0,許閔琁,Yes
9937,全國,TSE,23,油電燃氣,67.8,3090000000.0,309000.0,21100000000.0,賴正時,Yes
9938,百和,TSE,20,其他,67.0,2980000000.0,298000.0,20100000000.0,鄭森煤,Yes
9939,宏全,TSE,20,其他,167.0,2880000000.0,287800.0,47200000000.0,鄭雅文,Yes
9940,信義,TSE,20,其他,32.95,7370000000.0,736800.0,24600000000.0,周耕宇,Yes
9941,裕融,TSE,20,其他,144.0,6480000000.0,548200.0,77600000000.0,嚴陳莉蓮,Yes
